Wall time,Step,Value
1550950544.8619328,20383,0.0
1550950546.9048142,20397,0.800000011920929
1550950553.0270455,20438,0.0
1550950553.409365,20440,0.0
1550950556.5200071,20462,0.0
1550950559.9487462,20485,1.600000023841858
1550950566.0497422,20526,0.0
1550950568.1697884,20539,0.0
1550950568.2630823,20540,0.0
1550950571.17545,20559,0.0
1550950571.2729688,20560,0.0
1550950571.4664276,20562,0.0
1550950572.3200874,20567,0.0
1550950573.788452,20578,0.0
1550950584.8953886,20651,2.0
1550950590.5089626,20688,0.0
1550950590.6105704,20689,0.4000000059604645
1550950593.091671,20706,0.0
1550950593.7169237,20710,0.0
1550950599.4838824,20747,0.0
1550950604.1637366,20778,0.0
1550950604.529165,20779,0.800000011920929
1550950604.833363,20782,0.0
1550950605.206803,20783,0.0
1550950610.6463757,20817,0.0
1550950611.3662481,20822,0.0
1550950612.9961329,20831,0.0
1550950616.8812714,20855,0.0
1550950622.1563604,20888,0.0
1550950626.0348625,20912,0.0
1550950626.128018,20913,3.200000047683716
1550950631.9472377,20949,0.0
1550950638.1324742,20987,0.0
1550950644.7414904,21027,0.0
1550950645.5382776,21033,0.800000011920929
1550950645.9597085,21035,0.0
1550950646.056688,21036,0.0
1550950650.838084,21067,0.0
1550950652.1377373,21076,0.0
1550950652.7520099,21080,0.0
1550950662.3967075,21144,0.0
1550950672.1009855,21209,0.0
1550950675.7339823,21232,0.4000000059604645
1550950678.1763222,21248,0.0
1550950688.5606978,21316,0.0
1550950689.046853,21319,0.0
1550950689.744928,21324,0.4000000059604645
1550950699.820951,21391,0.0
1550950702.4818115,21409,1.600000023841858
1550950714.6521702,21484,0.0
1550950720.8829217,21523,0.0
1550950720.975953,21524,0.800000011920929
1550950730.4511764,21587,0.4000000059604645
1550950732.3796997,21600,3.5999999046325684
1550950734.1604247,21611,0.0
1550950740.2219133,21650,0.0
1550950742.5156634,21664,0.4000000059604645
1550950745.0391266,21681,0.0
1550950746.9465508,21694,0.0
1550950751.4478674,21723,0.0
1550950751.5410643,21724,0.0
1550950757.6667242,21765,0.0
1550950761.405114,21789,0.0
1550950762.527774,21795,0.4000000059604645
1550950765.6713936,21815,2.4000000953674316
1550950766.4987695,21821,0.0
1550950769.6181893,21842,0.0
1550950770.6638618,21848,0.0
1550950777.8996165,21895,0.800000011920929
1550950779.8433545,21908,0.0
1550950789.0550206,21967,1.2000000476837158
1550950793.8846939,21999,0.0
1550950794.9665773,22006,0.0
1550950807.9999237,22090,0.0
1550950811.061571,22110,0.0
1550950828.331399,22220,0.800000011920929
1550950832.4805248,22245,0.0
1550950832.8722851,22247,0.0
1550950834.4955983,22258,1.2000000476837158
1550950839.354364,22285,2.799999952316284
1550950840.7189927,22292,0.0
1550950842.7457144,22303,1.2000000476837158
1550950843.511567,22308,0.4000000059604645
1550950844.83793,22315,0.0
1550950844.9228299,22316,0.0
1550950847.2127235,22330,0.0
1550950852.13759,22358,0.0
1550950863.3623867,22427,0.4000000059604645
1550950863.6440966,22430,0.0
1550950869.147426,22464,0.0
1550950870.4423158,22472,2.0
1550950875.547314,22505,0.0
1550950875.9885447,22507,0.800000011920929
1550950876.7120059,22512,0.0
1550950881.6368937,22544,0.0
1550950884.6198084,22563,0.0
1550950895.982886,22635,0.0
1550950896.1711702,22637,0.0
1550950898.509412,22651,1.2000000476837158
1550950903.7195046,22685,0.0
1550950914.7943525,22758,1.600000023841858
1550950915.9401965,22765,0.800000011920929
1550950917.799617,22777,1.2000000476837158
1550950925.8382418,22826,2.4000000953674316
1550950926.31063,22828,2.4000000953674316
1550950928.1742406,22839,1.2000000476837158
1550950928.2679057,22840,0.0
1550950929.0008755,22845,1.600000023841858
1550950938.8819082,22909,2.0
1550950942.4742267,22930,3.200000047683716
1550950943.1236782,22933,0.800000011920929
1550950943.2191875,22934,0.0
1550950968.374577,23080,0.800000011920929
1550950969.0146549,23084,2.799999952316284
1550950969.10806,23085,0.0
1550950971.6158178,23102,0.0
1550950974.1931763,23117,0.0
1550950975.9370296,23127,0.0
1550950977.7077947,23138,0.4000000059604645
1550950978.866694,23143,1.600000023841858
1550950978.9674692,23144,1.2000000476837158
1550950979.693711,23148,0.4000000059604645
1550950980.4377165,23152,0.0
1550950981.3274708,23158,0.0
1550950985.2705388,23182,1.600000023841858
1550950987.0048366,23192,0.0
1550950990.9574523,23218,0.0
1550950991.4007597,23220,0.0
1550950992.7685535,23229,0.0
1550950998.6020803,23263,0.0
1550951002.4609566,23286,0.4000000059604645
1550951008.0626466,23320,0.0
1550951010.6365786,23337,0.4000000059604645
1550951014.4487398,23361,0.0
1550951017.5610857,23380,0.4000000059604645
1550951019.9235435,23394,0.800000011920929
1550951025.6754556,23427,0.4000000059604645
1550951043.6757617,23540,0.0
1550951051.4266973,23589,0.800000011920929
1550951061.1818366,23650,0.800000011920929
1550951064.2603247,23670,0.0
1550951066.0672576,23681,2.0
1550951069.2625122,23701,0.0
1550951079.2989788,23761,0.4000000059604645
1550951081.4167423,23774,1.2000000476837158
1550951087.8954964,23811,1.600000023841858
1550951091.178359,23831,0.4000000059604645
1550951092.8105297,23842,0.0
1550951107.8213012,23928,0.800000011920929
1550951109.3763769,23938,0.4000000059604645
1550951124.733381,24025,0.0
1550951133.413778,24079,0.0
1550951139.2020721,24116,0.0
1550951139.3881955,24118,0.800000011920929
1550951144.1975858,24147,0.0
1550951150.123823,24186,1.600000023841858
1550951157.767025,24234,0.0
1550951165.3585336,24282,0.800000011920929
1550951165.7958236,24284,0.0
1550951167.0617878,24292,0.0
1550951171.68631,24322,0.0
1550951174.8674383,24342,0.0
1550951175.3709624,24345,0.0
1550951177.7927413,24359,0.0
1550951187.1135972,24416,0.0
1550951203.4029403,24512,0.4000000059604645
1550951210.595249,24557,0.0
1550951211.2371848,24561,0.0
1550951221.0078948,24621,0.0
1550951228.4079487,24667,0.0
1550951233.4113805,24697,0.0
1550951237.6211069,24719,0.0
1550951239.1060455,24727,0.800000011920929
1550951242.2020314,24746,2.799999952316284
1550951249.706597,24790,0.0
1550951256.3104825,24827,0.0
1550951260.022243,24849,0.0
1550951265.0427697,24879,0.4000000059604645
1550951267.7571545,24895,0.4000000059604645
1550951268.5924618,24901,0.0
1550951269.9864628,24910,1.2000000476837158
1550951273.8296454,24934,0.0
1550951275.1519346,24942,0.4000000059604645
1550951278.9953623,24963,0.800000011920929
1550951281.1007602,24975,0.0
1550951281.2930639,24977,0.0
1550951283.1776621,24987,0.0
1550951285.3648605,24999,0.0
